"Player","Team","POS","ATT","YDS","TDS","REC","YDS","TDS","FL","FPTS"
" "," ","","",""
"Christian McCaffrey","SF","RB1","224.2","1,034.4","7.6","76.3","652.9","4.4","1.0","276.9"
"","high","73.0","318.0","2.0","19.0","135.1","1.0","0.1","72.3"
"","low","11.2","47.1","0.3","4.5","30.6","0.1","1.0","17.2"
"Olamide Zaccheaus","PHI","WR107","0.8","2.8","0.0","21.8","269.6","1.2","0.4","44.8"
"","high","2.0","6.0","0.0","34.0","465.0","3.0","0.0","86.7"
"","low","0.0","0.0","0.0","3.2","37.4","0.0","1.0","15.7"
"Puka Nacua","LAR","WR108","1.5","9.3","0.1","18.5","294.9","0.8","0.1","44.6"
"","high","1.5","9.5","0.1","18.5","366.8","1.4","0.0","65.1"
"","low","1.5","9.2","0.0","18.5","223.0","0.2","0.2","59.5"
"Sean Tucker","TB","RB76","65.8","254.1","0.8","10.2","85.0","0.3","0.4","44.3"
"","high","72.2","257.1","1.4","10.2","95.4","0.5","0.4","51.9"
"","low","59.4","251.1","0.1","10.2","74.6","0.0","0.4","48.3"
"Robert Tonyan","CHI","TE39","0.0","0.3","0.0","21.0","237.6","1.6","0.0","44.1"
"","high","0.0","0.6","0.0","32.0","330.0","3.0","0.0","83.2"
"","low","0.0","0.0","0.0","5.7","51.7","0.5","0.0","18.9"
"Noah Brown","HOU","WR109","0.1","0.5","0.0","23.8","259.4","1.0","0.1","43.8"
"","high","0.2","0.9","0.0","28.6","322.9","1.8","0.0","63.8"
"","low","0.0","0.0","0.0","19.1","202.0","0.0","0.2","42.5"
"Corey Clement","ARI","RB77","57.3","199.1","1.7","11.4","76.1","0.1","0.3","43.4"
"","high","118.0","438.0","5.0","15.0","127.0","0.4","0.0","73.7"
"","low","23.9","95.6","0.0","6.6","28.0","0.0","1.0","24.4"
"Zach Evans","LAR","RB78","61.9","216.1","1.1","8.8","91.1","0.4","0.6","43.3"
"","high","100.4","379.8","2.0","14.0","140.9","1.0","0.2","74.6"
"","low","18.4","77.8","0.3","6.0","45.9","0.2","1.0","20.3"
"Quez Watkins","PHI","WR110","0.8","1.8","0.0","16.2","282.9","1.1","0.2","43.0"
"","high","1.5","3.9","0.0","17.9","440.6","1.6","0.0","76.1"
"","low","0.0","0.0","0.0","14.5","170.3","0.7","0.4","29.4"
"Braxton Berrios","MIA","WR111","2.3","28.5","0.4","17.9","235.1","0.9","0.3","42.4"
"","high","4.5","49.2","1.1","32.2","374.1","2.2","0.0","98.2"
"","low","0.0","0.0","0.0","3.6","34.2","0.1","0.6","13.9"
"Deon Jackson","IND","RB79","53.8","145.6","0.7","19.8","116.7","0.7","1.3","42.1"
"","high","110.0","343.0","2.0","36.0","273.0","2.0","0.5","75.9"
"","low","5.5","22.7","0.0","3.5","24.0","0.0","2.0","15.8"
"Deuce Vaughn","DAL","RB80","53.4","230.2","1.2","8.1","69.7","0.1","0.3","41.9"
"","high","69.7","284.6","2.7","12.2","91.7","0.4","0.0","71.2"
"","low","37.0","159.0","0.0","4.0","36.0","0.0","0.4","18.1"
"Jordan Akins","CLE","TE40","0.0","0.3","0.0","20.1","240.3","1.3","0.2","41.6"
"","high","0.0","0.6","0.0","40.6","515.4","3.0","0.0","120.4"
"","low","0.0","0.0","0.0","6.9","75.9","0.0","0.5","20.2"
"Jauan Jennings","SF","WR112","0.0","0.2","0.0","19.9","250.1","1.0","0.0","41.2"
"","high","0.0","0.7","0.0","27.2","366.4","2.2","0.0","86.8"
"","low","0.0","0.0","0.0","12.5","143.8","0.0","0.0","29.6"
"Will Dissly","SEA","TE41","0.0","0.6","0.0","20.8","227.4","1.3","0.0","41.1"
"","high","0.0","1.2","0.0","26.0","271.5","2.0","0.0","73.6"
"","low","0.0","0.0","0.0","8.8","84.6","0.3","0.0","21.8"
"Tank Dell","HOU","WR113","0.8","4.8","0.1","16.4","285.1","0.7","0.2","41.0"
"","high","1.5","9.5","0.1","16.4","377.9","1.0","0.2","65.8"
"","low","0.0","0.0","0.0","16.4","192.4","0.3","0.2","33.0"
"Jonnu Smith","ATL","TE42","0.0","5.8","0.0","20.1","225.0","1.2","0.0","40.8"
"","high","0.0","11.7","0.1","24.0","303.7","2.0","0.0","57.6"
"","low","0.0","0.0","0.0","13.8","131.0","0.0","0.0","29.9"
"Kyren Williams","LAR","RB81","63.8","230.4","0.7","8.2","84.5","0.3","0.3","40.5"
"","high","90.8","372.0","0.8","8.6","129.0","0.4","0.1","68.9"
"","low","36.8","153.7","0.3","7.9","58.7","0.1","0.5","33.2"
"Foster Moreau","NO","TE43","0.0","0.4","0.0","18.5","252.9","1.1","0.4","40.3"
"","high","0.0","0.8","0.0","28.0","378.0","2.0","0.0","67.5"
"","low","0.0","0.0","0.0","5.4","61.6","0.3","1.0","17.9"
"Brock Wright","DET","TE44","0.0","0.3","0.0","18.1","187.6","2.1","0.0","40.3"
"","high","0.0","0.6","0.0","23.0","273.0","5.0","0.0","58.1"
"","low","0.0","0.0","0.0","11.3","126.8","0.9","0.0","28.4"
"Ameer Abdullah","LV","RB82","34.7","127.0","0.5","18.0","129.7","0.5","0.4","40.0"
"","high","69.0","265.0","1.0","26.0","225.0","1.0","0.0","58.2"
"","low","16.0","65.5","0.0","10.1","69.6","0.0","1.0","27.7"
"Kalif Raymond","DET","WR114","0.8","19.4","0.2","17.6","213.9","1.1","0.1","39.7"
"","high","1.5","51.9","0.5","29.5","390.3","2.9","0.1","103.8"
"","low","0.0","0.0","0.0","5.7","77.3","0.0","0.2","18.9"
"Noah Gray","KC","TE45","0.0","6.2","0.0","20.2","224.4","1.0","0.0","39.5"
"","high","0.0","12.3","0.0","26.0","283.3","2.0","0.0","68.9"
"","low","0.0","0.0","0.0","6.9","68.6","0.0","0.0","20.7"
"Donald Parham Jr.","LAC","TE46","0.0","0.3","0.0","17.8","213.9","1.5","0.0","39.4"
"","high","0.0","0.7","0.0","25.8","304.9","3.0","0.0","72.0"
"","low","0.0","0.0","0.0","8.6","95.0","0.1","0.0","22.2"
"Marquise Goodwin","CLE","WR115","1.2","6.1","0.0","15.8","213.3","1.4","0.0","38.5"
"","high","3.0","16.4","0.1","27.0","433.0","4.0","0.0","66.9"
"","low","0.0","0.0","0.0","4.1","58.6","0.0","0.0","15.6"
"Chris Moore","TEN","WR116","0.3","3.7","0.0","20.4","225.2","0.9","0.0","38.5"
"","high","0.6","10.5","0.0","25.3","334.7","1.8","0.0","80.6"
"","low","0.0","0.0","0.0","15.5","163.2","0.0","0.0","33.6"
"Charlie Jones","CIN","WR117","0.9","7.1","0.0","18.4","231.1","1.1","0.7","38.5"
"","high","2.0","16.2","0.1","36.0","526.0","3.0","0.0","67.2"
"","low","0.0","0.0","0.0","3.9","44.7","0.0","2.0","15.2"
"Samori Toure","GB","WR118","0.4","3.4","0.0","19.6","213.8","1.1","0.1","37.9"
"","high","0.7","5.8","0.0","30.8","396.8","2.1","0.0","61.2"
"","low","0.0","0.0","0.0","8.5","102.4","0.0","0.1","26.0"
"Durham Smythe","MIA","TE47","0.0","4.5","0.0","20.9","209.3","1.0","0.0","37.8"
"","high","0.0","9.1","0.0","24.5","245.6","1.7","0.0","70.6"
"","low","0.0","0.0","0.0","18.3","163.0","0.0","0.0","34.0"
"C.J. Uzomah","NYJ","TE48","0.0","0.6","0.0","18.3","199.0","1.4","0.0","37.7"
"","high","0.0","1.1","0.0","25.0","262.0","3.0","0.0","66.6"
"","low","0.0","0.0","0.0","4.0","37.4","0.0","0.0","14.9"
"Jordan Mason","SF","RB83","63.3","274.4","0.9","2.7","37.7","0.1","0.5","37.4"
"","high","106.0","590.0","2.0","4.3","107.7","0.2","0.1","61.4"
"","low","5.0","21.7","0.1","0.0","0.0","0.0","1.0","8.3"
"J.J. Taylor","NE","RB84","8.3","175.8","1.2","10.1","58.0","0.3","0.3","36.9"
"","high","12.2","473.3","3.5","16.1","132.9","0.6","0.1","105.9"
"","low","4.5","18.6","0.0","4.1","12.3","0.0","0.4","11.7"
"Brenton Strange","JAC","TE49","0.0","1.5","0.0","22.4","187.9","1.2","0.4","36.9"
"","high","0.0","1.5","0.0","24.0","223.0","2.0","0.0","58.0"
"","low","0.0","1.5","0.0","20.8","161.1","0.4","1.0","36.2"
"Malik Davis","DAL","RB85","56.2","226.6","0.9","4.7","57.8","0.1","0.2","36.6"
"","high","70.3","268.3","1.7","6.4","93.0","0.4","0.0","49.1"
"","low","37.0","151.0","0.0","3.0","33.0","0.0","0.4","15.3"
"Terrell Bynum","LAC","WR119","0.0","10.6","0.0","16.2","198.3","1.2","0.0","36.5"
"","high","0.0","10.6","0.0","16.2","198.3","1.2","0.0","53.2"
"","low","0.0","10.6","0.0","16.2","198.3","1.2","0.0","53.2"
"Devin Duvernay","BAL","WR120","3.4","41.4","0.2","12.4","210.5","0.6","0.0","36.3"
"","high","6.8","65.7","0.3","20.1","306.2","1.2","0.0","69.1"
"","low","0.0","0.0","0.0","4.7","46.4","0.3","0.0","12.8"
"Michael Wilson","ARI","WR121","1.2","10.1","0.1","15.1","239.4","0.6","0.1","36.2"
"","high","1.2","12.5","0.1","15.1","309.6","1.1","0.0","54.3"
"","low","1.2","7.7","0.0","15.1","169.3","0.1","0.2","47.4"
"Randall Cobb","NYJ","WR122","0.1","0.7","0.0","19.2","200.8","1.1","0.1","36.1"
"","high","0.2","1.3","0.0","21.2","266.6","1.7","0.0","67.6"
"","low","0.0","0.0","0.0","17.2","136.8","0.1","0.1","30.0"
"Cedrick Wilson Jr.","MIA","WR123","0.4","0.8","0.0","19.4","203.8","1.0","0.0","36.0"
"","high","0.7","1.3","0.0","29.7","346.3","2.1","0.0","56.3"
"","low","0.0","0.0","0.0","9.0","106.1","0.1","0.0","33.9"
"Kylen Granson","IND","TE50","0.0","3.8","0.0","18.8","210.9","0.9","0.0","36.0"
"","high","0.0","7.6","0.0","25.0","301.0","2.0","0.0","77.5"
"","low","0.0","0.0","0.0","6.5","61.1","0.0","0.0","17.8"
"Hassan Haskins","TEN","RB86","48.0","170.7","0.5","11.4","84.2","0.3","0.2","35.4"
"","high","65.7","246.9","0.9","13.5","99.2","0.5","0.1","50.3"
"","low","30.3","128.1","0.0","9.3","67.7","0.0","0.3","31.2"
"Ty Montgomery","NE","RB87","36.8","103.2","0.4","15.6","104.9","0.6","0.0","34.9"
"","high","44.5","192.3","1.2","25.9","182.9","1.3","0.0","59.8"
"","low","30.0","33.0","0.0","7.9","64.5","0.0","0.0","20.8"
"Colby Parkinson","SEA","TE51","0.0","0.3","0.0","17.3","194.2","1.0","0.0","34.0"
"","high","0.0","0.6","0.0","26.0","315.0","2.0","0.0","58.1"
"","low","0.0","0.0","0.0","8.3","80.2","0.0","0.0","19.4"
"Josiah Deguara","GB","TE52","0.0","0.4","0.0","18.9","181.0","1.0","0.0","33.5"
"","high","0.0","0.7","0.0","30.7","312.4","2.4","0.0","55.0"
"","low","0.0","0.0","0.0","5.1","55.2","0.0","0.0","23.3"
"Demarcus Robinson","LAR","WR124","0.0","0.0","0.0","21.9","178.4","0.8","0.1","33.2"
"","high","0.0","0.0","0.0","21.9","240.0","1.4","0.1","43.2"
"","low","0.0","0.0","0.0","21.9","116.9","0.1","0.1","28.9"
"Tommy Tremble","CAR","TE53","0.0","3.3","0.0","16.5","158.2","1.6","0.5","33.1"
"","high","0.0","6.6","0.0","23.0","209.0","4.0","0.0","54.3"
"","low","0.0","0.0","0.0","7.2","68.2","0.5","1.0","18.3"
"Jalen Guyton","LAC","WR125","1.2","5.8","0.0","15.1","196.1","0.8","0.0","32.8"
"","high","3.0","11.0","0.0","29.0","488.0","2.0","0.0","58.6"
"","low","0.0","0.0","0.0","3.8","57.0","0.0","0.0","14.6"
"Justin Watson","KC","WR126","0.0","0.3","0.0","14.4","189.8","1.0","0.0","32.0"
"","high","0.0","0.8","0.0","21.0","277.5","2.1","0.0","68.7"
"","low","0.0","0.0","0.0","7.9","103.4","0.1","0.0","21.5"
"Melvin Gordon III","BAL","RB88","68.1","228.8","0.1","7.0","59.2","0.2","1.0","32.0"
"","high","82.0","233.7","0.2","7.0","70.3","0.4","1.0","39.5"
"","low","54.1","224.0","0.0","7.0","48.0","0.0","1.0","33.6"
"Ke'Shawn Vaughn","TB","RB89","49.8","193.5","1.1","5.7","36.7","0.2","0.7","31.8"
"","high","80.0","286.9","2.0","7.0","43.5","0.3","0.5","55.0"
"","low","15.4","65.3","0.0","4.0","27.0","0.0","1.0","17.5"
"Brevin Jordan","HOU","TE54","0.0","0.3","0.0","15.1","196.1","0.7","0.0","31.5"
"","high","0.0","0.6","0.0","16.0","276.0","1.1","0.0","51.8"
"","low","0.0","0.0","0.0","14.3","151.5","0.0","0.0","29.4"
"DeeJay Dallas","SEA","RB90","16.3","119.4","0.5","11.0","95.1","0.3","0.0","31.4"
"","high","28.1","217.2","1.3","17.5","161.9","0.7","0.0","73.8"
"","low","4.4","18.5","0.0","4.6","29.7","0.0","0.1","11.8"
"Darnell Washington","PIT","TE55","0.0","1.7","0.0","15.0","194.4","0.8","0.4","31.1"
"","high","0.0","1.7","0.0","19.0","299.5","1.0","0.0","56.1"
"","low","0.0","1.7","0.0","8.0","82.1","0.6","1.0","21.5"
"Owen Wright","BAL","RB91","0.0","155.6","1.1","6.7","43.5","0.2","0.2","30.8"
"","high","0.0","155.6","1.1","6.7","43.5","0.2","0.2","37.6"
"","low","0.0","155.6","1.1","6.7","43.5","0.2","0.2","37.6"
"Harrison Bryant","CLE","TE56","0.0","1.3","0.0","16.4","176.4","0.9","0.2","30.7"
"","high","0.0","2.6","0.0","24.0","226.4","1.5","0.0","56.3"
"","low","0.0","0.0","0.0","6.9","67.2","0.5","0.7","17.7"
"Chris Rodriguez Jr.","WAS","RB92","41.2","170.0","0.8","6.7","49.4","0.1","0.1","30.6"
"","high","46.3","205.6","1.4","10.4","60.0","0.3","0.0","50.6"
"","low","36.0","150.0","0.0","3.0","31.0","0.0","0.2","16.4"
"Cade Johnson","SEA","WR127","0.0","2.4","0.0","14.6","164.6","1.1","0.0","30.5"
"","high","0.0","2.4","0.0","14.6","164.6","1.1","0.0","45.0"
"","low","0.0","2.4","0.0","14.6","164.6","1.1","0.0","45.0"
"David Bell","CLE","WR128","0.0","0.3","0.0","12.7","211.2","0.5","0.0","30.2"
"","high","0.0","0.8","0.0","12.9","333.5","0.8","0.0","59.0"
"","low","0.0","0.0","0.0","12.4","142.1","0.0","0.0","24.9"
"Trent Sherfield","BUF","WR129","0.0","0.6","0.0","13.5","186.9","0.8","0.0","30.1"
"","high","0.0","1.9","0.0","21.8","314.4","1.9","0.0","71.7"
"","low","0.0","0.0","0.0","5.3","63.7","0.0","0.0","15.6"
"KJ Hamler","DEN","WR130","2.1","17.9","0.0","7.0","220.2","0.4","0.0","29.8"
"","high","4.2","35.7","0.0","7.0","350.3","0.6","0.0","57.9"
"","low","0.0","0.0","0.0","7.0","90.1","0.3","0.0","15.6"
"Josh Oliver","MIN","TE57","0.0","0.4","0.0","15.7","151.0","1.1","0.0","29.4"
"","high","0.0","0.7","0.0","26.0","270.0","3.0","0.0","44.5"
"","low","0.0","0.0","0.0","4.2","36.6","0.0","0.0","13.5"
"Kyle Philips","TEN","WR131","1.0","5.1","0.0","11.7","193.5","0.5","0.2","28.9"
"","high","2.0","12.7","0.1","12.9","301.4","0.9","0.0","52.7"
"","low","0.0","0.0","0.0","10.5","127.1","0.1","0.3","22.4"
"Boston Scott","PHI","RB93","35.6","163.2","1.2","3.6","41.9","0.1","0.6","28.8"
"","high","61.6","288.3","2.0","5.9","116.0","0.2","0.2","63.0"
"","low","5.3","22.5","0.2","1.0","8.0","0.0","1.0","8.6"
"Tucker Kraft","GB","TE58","0.0","0.9","0.0","14.0","168.3","0.9","0.4","28.8"
"","high","0.0","1.7","0.0","23.0","288.7","2.0","0.0","53.8"
"","low","0.0","0.0","0.0","3.8","39.4","0.3","1.0","12.7"
"Jamal Agnew","JAC","WR132","3.7","45.4","0.3","14.6","123.1","0.5","0.1","28.7"
"","high","4.5","83.7","0.5","19.9","213.1","1.0","0.1","72.4"
"","low","3.0","25.4","0.1","9.4","61.2","0.0","0.1","22.6"
"Mo Alie-Cox","IND","TE59","0.0","0.3","0.0","13.0","168.7","1.0","0.5","28.7"
"","high","0.0","0.7","0.0","15.0","245.0","2.0","0.0","45.6"
"","low","0.0","0.0","0.0","11.7","123.3","0.5","1.0","23.5"
"Albert Okwuegbunam","DEN","TE60","0.0","0.0","0.0","13.0","168.4","0.9","0.3","28.4"
"","high","0.0","0.0","0.0","19.0","284.4","1.0","0.0","55.8"
"","low","0.0","0.0","0.0","9.9","98.2","0.9","0.6","16.5"
"Raheem Blackshear","CAR","RB94","28.0","105.5","1.1","8.3","65.1","0.2","0.4","28.3"
"","high","43.3","148.2","3.0","9.9","83.0","0.4","0.1","44.4"
"","low","11.6","48.8","0.0","6.2","44.0","0.0","1.0","17.1"
"DeWayne McBride","MIN","RB95","52.5","164.0","0.7","4.2","57.2","0.0","0.2","28.2"
"","high","76.9","276.7","1.0","5.0","102.7","0.1","0.0","52.5"
"","low","28.0","102.2","0.1","3.4","27.0","0.0","0.4","13.1"
"Ian Thomas","CAR","TE61","0.0","0.5","0.0","16.5","150.5","0.7","0.0","27.5"
"","high","0.0","1.0","0.0","24.0","223.0","1.0","0.0","34.6"
"","low","0.0","0.0","0.0","11.1","107.2","0.0","0.0","27.2"
"Geoff Swaim","ARI","TE62","0.0","0.0","0.0","20.9","124.7","0.7","0.0","27.2"
"","high","0.0","0.0","0.0","20.9","174.1","1.4","0.0","36.3"
"","low","0.0","0.0","0.0","20.9","75.4","0.0","0.0","24.9"
"Trey Palmer","TB","WR133","0.3","1.8","0.0","15.2","166.2","0.5","0.1","27.0"
"","high","0.6","3.6","0.0","15.2","191.1","0.9","0.1","31.8"
"","low","0.0","0.0","0.0","15.2","141.2","0.0","0.1","29.2"
"Chris Evans","CIN","RB96","35.9","115.9","0.2","9.9","73.8","0.3","0.2","26.9"
"","high","63.4","236.5","0.5","10.2","82.0","0.5","0.1","46.3"
"","low","8.4","35.6","0.0","9.5","68.5","0.0","0.3","19.5"
"Charlie Kolar","BAL","TE63","0.0","1.6","0.0","13.6","149.2","0.8","0.0","26.8"
"","high","0.0","1.6","0.0","17.2","198.4","1.1","0.0","50.7"
"","low","0.0","1.6","0.0","10.0","100.0","0.4","0.1","16.8"
"Brycen Hopkins","LAR","TE64","0.0","0.3","0.0","12.8","149.5","0.9","0.0","26.7"
"","high","0.0","0.7","0.0","14.8","162.0","1.3","0.0","45.0"
"","low","0.0","0.0","0.0","11.0","137.3","0.4","0.1","19.4"
"Bo Melton","GB","WR134","0.0","7.8","0.0","12.0","143.6","0.9","0.0","26.7"
"","high","0.0","7.8","0.0","12.0","143.6","0.9","0.0","38.9"
"","low","0.0","7.8","0.0","12.0","143.6","0.9","0.0","38.9"
"Dyami Brown","WAS","WR135","0.4","7.6","0.0","12.3","160.6","0.6","0.0","26.6"
"","high","0.7","19.0","0.0","21.9","260.0","1.5","0.0","40.5"
"","low","0.0","0.0","0.0","2.6","91.3","0.0","0.0","22.2"
"Elijah Higgins","MIA","TE65","0.0","0.0","0.0","11.0","168.1","0.7","0.1","26.4"
"","high","0.0","0.0","0.0","11.0","175.0","1.0","0.0","32.5"
"","low","0.0","0.0","0.0","11.0","161.1","0.4","0.1","21.5"
"Peyton Hendershot","DAL","TE66","0.0","3.9","0.0","11.2","138.2","1.1","0.1","26.3"
"","high","0.0","7.9","0.0","24.0","245.0","2.0","0.0","45.2"
"","low","0.0","0.0","0.0","3.9","38.7","0.4","0.2","11.7"
"Anthony McFarland Jr.","PIT","RB97","14.0","122.0","0.6","9.5","51.4","0.2","0.2","26.3"
"","high","18.2","270.2","1.5","15.0","105.6","0.4","0.1","68.4"
"","low","9.8","41.1","0.0","4.0","19.0","0.0","0.2","14.1"
"Dan Arnold","PHI","TE67","0.0","0.0","0.0","10.0","166.2","0.8","0.2","26.1"
"","high","0.0","0.0","0.0","10.0","173.4","1.0","0.0","32.2"
"","low","0.0","0.0","0.0","10.0","159.0","0.6","0.3","18.0"
"Kyle Juszczyk","SF","RB98","8.4","27.0","0.4","13.5","105.8","0.6","0.0","25.9"
"","high","10.0","42.0","1.0","19.0","199.0","1.0","0.0","36.4"
"","low","6.1","13.0","0.0","9.4","38.4","0.0","0.1","18.7"
"KhaDarel Hodge","ATL","WR136","0.0","4.1","0.0","12.4","136.1","0.9","0.0","25.7"
"","high","0.0","12.2","0.1","22.1","300.9","2.5","0.0","75.0"
"","low","0.0","0.0","0.0","2.7","33.1","0.0","0.0","10.7"
"Sincere McCormick","LV","RB99","30.0","136.0","1.0","4.0","39.0","0.0","0.0","25.5"
"","high","30.0","136.0","1.0","4.0","39.0","0.0","0.0","15.0"
"","low","30.0","136.0","1.0","4.0","39.0","0.0","0.0","15.0"
"Adam Trautman","DEN","TE68","0.0","0.3","0.0","11.4","166.0","0.6","0.2","25.4"
"","high","0.0","0.6","0.0","17.0","308.1","1.0","0.0","49.9"
"","low","0.0","0.0","0.0","3.8","38.6","0.0","0.5","11.6"
"Daniel Bellinger","NYG","TE69","0.0","1.0","0.0","10.3","160.5","0.8","0.4","25.2"
"","high","0.0","2.0","0.0","13.4","348.3","1.0","0.0","63.0"
"","low","0.0","0.0","0.0","7.6","67.0","0.5","1.2","14.6"
"Greg Ward","PHI","WR137","0.0","0.7","0.0","11.8","147.1","0.7","0.0","25.1"
"","high","0.0","0.7","0.0","11.8","147.1","0.7","0.0","36.8"
"","low","0.0","0.7","0.0","11.8","147.1","0.7","0.0","36.8"
"Davis Allen","LAR","TE70","0.0","1.1","0.0","17.4","116.5","0.9","0.4","25.0"
"","high","0.0","1.1","0.0","30.0","208.0","2.0","0.0","31.7"
"","low","0.0","1.1","0.0","4.9","38.6","0.3","1.0","19.6"
"John Bates","WAS","TE71","0.0","0.4","0.0","14.1","136.1","0.7","0.0","24.7"
"","high","0.0","0.8","0.0","21.0","188.0","1.0","0.0","32.2"
"","low","0.0","0.0","0.0","7.3","68.9","0.0","0.0","16.8"
"James Robinson","NYG","RB100","49.8","161.2","0.2","4.0","50.5","0.1","0.4","24.0"
"","high","89.8","280.2","0.4","4.0","76.4","0.2","0.4","47.9"
"","low","9.8","42.2","0.0","4.0","24.7","0.0","0.4","11.7"
"Teagan Quitoriano","HOU","TE72","0.0","0.5","0.0","10.8","133.5","0.8","0.0","23.8"
"","high","0.0","1.1","0.0","21.0","254.0","2.0","0.0","33.4"
"","low","0.0","0.0","0.0","3.6","36.3","0.2","0.1","10.5"
"Zach Pascal","ARI","WR138","0.1","0.9","0.0","13.4","140.2","0.5","0.1","23.7"
"","high","0.2","1.5","0.0","19.2","247.7","1.0","0.0","37.4"
"","low","0.0","0.0","0.0","7.5","83.3","0.0","0.1","20.3"
"Cameron Latu","SF","TE73","0.0","1.6","0.0","13.1","123.7","0.8","0.0","23.7"
"","high","0.0","1.6","0.0","16.2","136.8","1.0","0.0","42.2"
"","low","0.0","1.6","0.0","10.0","109.0","0.4","0.1","16.5"
"Kenny McIntosh","SEA","RB101","37.7","141.8","0.5","4.0","47.2","0.0","0.1","23.7"
"","high","46.3","154.5","1.0","4.0","57.3","0.0","0.0","30.8"
"","low","29.0","129.0","0.0","4.0","37.0","0.0","0.2","14.0"
"Travis Homer","CHI","RB102","17.9","96.4","0.2","8.1","74.8","0.2","0.1","23.7"
"","high","34.0","197.0","0.8","15.3","154.5","0.7","0.0","53.6"
"","low","5.8","25.6","0.0","3.0","22.4","0.0","0.2","10.7"
"D'Ernest Johnson","JAC","RB103","34.3","139.8","0.4","4.6","41.2","0.1","0.0","23.5"
"","high","68.3","315.0","1.0","5.0","90.1","0.2","0.0","55.0"
"","low","4.5","19.6","0.2","4.4","19.2","0.0","0.0","9.4"
"Kevin Harris","NE","RB104","48.5","157.7","0.5","2.1","36.1","0.0","0.2","23.5"
"","high","48.5","170.0","1.1","2.1","58.9","0.1","0.1","31.7"
"","low","48.5","145.5","0.0","2.1","13.2","0.0","0.2","25.6"
"Lawrence Cager","NYG","WR139","0.0","1.0","0.0","10.6","122.4","1.0","0.0","23.5"
"","high","0.0","1.0","0.0","11.2","150.8","1.0","0.0","37.4"
"","low","0.0","1.0","0.0","10.0","94.0","1.0","0.0","15.3"
"Equanimeous St. Brown","CHI","WR140","0.4","11.4","0.0","9.6","135.3","0.6","0.0","23.4"
"","high","0.8","24.4","0.1","16.7","301.6","1.8","0.0","65.1"
"","low","0.0","0.0","0.0","2.4","30.3","0.0","0.0","8.8"
"Dee Eskridge","SEA","WR141","3.0","20.9","0.1","13.4","111.3","0.5","0.0","23.4"
"","high","4.4","26.1","0.2","21.7","227.7","1.2","0.0","39.6"
"","low","1.6","18.1","0.0","5.2","39.1","0.0","0.0","15.2"
"Trayveon Williams","CIN","RB105","48.1","169.1","0.4","3.9","38.8","0.1","1.0","23.4"
"","high","79.0","363.0","1.0","7.1","62.5","0.4","0.0","35.9"
"","low","16.8","9.5","0.0","0.5","4.3","0.0","2.0","4.4"
"Kene Nwangwu","MIN","RB106","35.2","113.0","0.4","6.4","44.3","0.2","0.1","22.4"
"","high","43.3","148.2","0.7","7.0","51.4","0.4","0.1","30.2"
"","low","27.1","75.6","0.0","5.8","36.0","0.0","0.2","24.7"
"Eric Saubert","MIA","TE74","0.0","0.5","0.0","13.2","111.2","0.7","0.0","22.2"
"","high","0.0","1.1","0.0","15.7","143.4","1.1","0.0","35.0"
"","low","0.0","0.0","0.0","11.0","87.6","0.0","0.0","16.6"
"Tyler Badie","DEN","RB107","14.9","83.5","0.4","9.5","54.3","0.2","0.1","22.2"
"","high","24.0","151.0","1.1","14.9","106.5","0.5","0.1","54.5"
"","low","5.8","24.7","0.0","4.1","26.0","0.0","0.1","12.6"
"Payne Durham","TB","TE75","0.0","2.8","0.0","13.7","115.8","0.6","0.4","22.0"
"","high","0.0","2.8","0.0","20.0","176.0","1.0","0.0","25.4"
"","low","0.0","2.8","0.0","7.4","68.7","0.3","1.0","20.9"
"Tre' McKitty","LAC","TE76","0.0","0.9","0.0","11.8","124.1","0.6","0.0","22.0"
"","high","0.0","0.9","0.0","14.0","162.2","1.0","0.0","33.1"
"","low","0.0","0.9","0.0","9.7","100.0","0.0","0.0","15.9"
"Brayden Willis","SF","TE77","0.0","0.0","0.0","10.0","109.0","1.0","0.0","21.9"
"","high","0.0","0.0","0.0","10.0","109.0","1.0","0.0","15.0"
"","low","0.0","0.0","0.0","10.0","109.0","1.0","0.0","15.0"
"Trenton Irwin","CIN","WR142","0.1","0.7","0.0","13.5","118.9","0.5","0.0","21.8"
"","high","0.2","1.4","0.0","13.5","154.0","1.0","0.0","28.1"
"","low","0.0","0.0","0.0","13.5","83.8","0.0","0.0","19.3"
"Zamir White","LV","RB108","42.2","133.7","0.9","2.5","9.9","0.1","0.0","21.5"
"","high","84.4","359.5","2.5","4.1","28.3","0.2","0.0","79.4"
"","low","0.0","0.0","0.0","0.8","0.0","0.0","0.0","8.1"
"Tyrion Davis-Price","SF","RB109","35.4","134.0","0.1","3.8","56.3","0.1","0.3","21.3"
"","high","65.7","246.9","0.2","3.8","85.6","0.2","0.3","45.1"
"","low","5.0","21.0","0.0","3.8","26.9","0.0","0.3","8.7"
"Shi Smith","CAR","WR143","0.1","2.2","0.0","10.1","130.2","0.5","0.2","21.3"
"","high","0.2","6.7","0.0","10.3","168.2","1.0","0.0","39.2"
"","low","0.0","0.0","0.0","9.9","100.3","0.0","0.3","18.7"
"Calvin Austin III","PIT","WR144","0.4","3.7","0.0","9.3","138.9","0.4","0.1","21.1"
"","high","0.7","6.8","0.0","11.6","177.4","0.7","0.0","31.6"
"","low","0.0","0.0","0.0","7.0","96.6","0.0","0.1","22.7"
